Datum von;Datum bis;Gesamt (Netzlast) [MWh] Berechnete Auflösungen;Residuallast [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen
11.03.2018;12.03.2018;141.017,25;128.108,75;12.654,25
12.03.2018;13.03.2018;191.594,25;166.295,75;8.206,25
13.03.2018;14.03.2018;200.741,50;172.825,00;10.537,00
14.03.2018;15.03.2018;196.551,25;174.696,00;9.375,75
15.03.2018;16.03.2018;200.909,00;175.354,00;15.367,00
16.03.2018;17.03.2018;195.045,25;178.529,75;10.035,00
17.03.2018;18.03.2018;168.822,75;151.102,00;9.170,50
18.03.2018;19.03.2018;157.901,00;142.050,00;15.656,50
19.03.2018;20.03.2018;208.841,25;201.168,50;6.636,50
20.03.2018;21.03.2018;211.659,75;196.665,50;9.256,00
21.03.2018;22.03.2018;208.796,00;184.086,00;9.476,50
22.03.2018;23.03.2018;208.420,50;190.515,00;10.720,75
23.03.2018;24.03.2018;203.357,50;194.156,25;7.611,50
24.03.2018;25.03.2018;162.872,50;131.419,25;11.964,75
25.03.2018;26.03.2018;138.595,00;114.417,75;13.724,75
26.03.2018;27.03.2018;194.132,25;182.943,00;7.984,25
27.03.2018;28.03.2018;196.657,00;177.387,75;10.086,75
28.03.2018;29.03.2018;197.939,25;172.370,75;11.784,50
29.03.2018;30.03.2018;191.049,25;167.900,75;12.828,25
30.03.2018;31.03.2018;145.381,00;120.578,00;13.956,25
31.03.2018;01.04.2018;143.397,00;124.420,75;12.017,00
01.04.2018;02.04.2018;132.048,50;100.783,00;20.374,00
02.04.2018;03.04.2018;132.172,50;104.946,50;19.581,25
03.04.2018;04.04.2018;178.919,50;147.544,25;14.701,00
04.04.2018;05.04.2018;185.791,00;156.487,75;12.242,75
05.04.2018;06.04.2018;191.862,00;158.378,75;15.999,75
06.04.2018;07.04.2018;185.514,50;147.944,00;14.689,50
07.04.2018;08.04.2018;152.527,50;117.612,75;17.393,25
08.04.2018;09.04.2018;130.915,25;99.388,25;18.086,50
09.04.2018;10.04.2018;181.615,25;162.638,50;10.986,00
10.04.2018;11.04.2018;188.281,00;165.295,50;12.316,75
11.04.2018;12.04.2018;185.585,50;154.751,25;10.751,75
12.04.2018;13.04.2018;183.026,75;157.356,75;12.607,50
13.04.2018;14.04.2018;183.704,50;166.443,25;10.846,50
14.04.2018;15.04.2018;146.871,50;118.095,25;13.945,50
15.04.2018;16.04.2018;126.859,25;104.847,00;13.397,75
16.04.2018;17.04.2018;178.691,50;160.193,75;5.455,00
17.04.2018;18.04.2018;183.190,75;155.985,00;12.664,75
18.04.2018;19.04.2018;180.172,50;145.702,00;9.279,75
19.04.2018;20.04.2018;180.590,00;142.057,25;11.062,25
20.04.2018;21.04.2018;178.383,50;146.368,75;8.394,50
21.04.2018;22.04.2018;143.463,75;115.185,75;15.618,50
22.04.2018;23.04.2018;129.982,50;99.901,50;22.389,50
23.04.2018;24.04.2018;183.290,75;158.907,50;15.390,00
24.04.2018;25.04.2018;184.931,00;153.735,25;14.947,00
25.04.2018;26.04.2018;188.007,75;147.307,00;21.218,25
26.04.2018;27.04.2018;181.226,75;150.021,50;16.194,75
27.04.2018;28.04.2018;176.941,25;142.607,00;9.957,25
28.04.2018;29.04.2018;140.660,75;114.859,50;13.309,50
29.04.2018;30.04.2018;125.999,00;89.195,25;17.901,75
30.04.2018;01.05.2018;158.726,50;114.398,00;20.541,00
01.05.2018;02.05.2018;124.912,50;100.234,00;17.420,75
02.05.2018;03.05.2018;176.034,25;155.151,50;12.869,25
03.05.2018;04.05.2018;182.494,75;159.794,75;9.720,75
04.05.2018;05.05.2018;178.150,25;143.614,00;6.342,75
05.05.2018;06.05.2018;142.262,50;98.989,00;14.313,75
06.05.2018;07.05.2018;124.117,25;81.774,00;19.659,50
07.05.2018;08.05.2018;176.242,50;134.112,50;10.664,00
08.05.2018;09.05.2018;181.685,75;141.165,25;11.861,75
09.05.2018;10.05.2018;177.464,00;147.841,50;10.582,75
10.05.2018;11.05.2018;135.160,25;115.017,75;15.755,25
11.05.2018;12.05.2018;152.635,00;126.336,00;7.036,00
12.05.2018;13.05.2018;135.013,00;103.773,25;5.291,50
13.05.2018;14.05.2018;125.381,00;105.796,50;15.310,25
14.05.2018;15.05.2018;181.255,75;169.921,50;13.952,50
15.05.2018;16.05.2018;181.956,75;154.824,50;7.667,00
16.05.2018;17.05.2018;185.928,50;171.451,75;12.507,00
17.05.2018;18.05.2018;186.644,75;170.917,50;15.168,75
18.05.2018;19.05.2018;176.310,50;145.808,75;7.014,50
19.05.2018;20.05.2018;138.711,75;112.030,75;10.265,50
20.05.2018;21.05.2018;116.225,00;94.780,00;16.933,00
21.05.2018;22.05.2018;117.709,00;80.952,50;17.092,25
22.05.2018;23.05.2018;167.540,50;142.154,25;8.529,50
23.05.2018;24.05.2018;175.299,00;153.326,75;9.954,00
24.05.2018;25.05.2018;175.275,00;153.516,00;7.856,00
25.05.2018;26.05.2018;171.407,00;141.967,00;9.297,00
26.05.2018;27.05.2018;136.674,25;106.265,25;9.748,50
27.05.2018;28.05.2018;121.762,25;96.640,75;13.770,50
28.05.2018;29.05.2018;174.733,00;143.529,75;8.357,75
29.05.2018;30.05.2018;179.461,25;155.839,00;10.089,75
30.05.2018;31.05.2018;174.348,75;143.255,25;7.300,75
31.05.2018;01.06.2018;132.771,50;103.659,25;9.222,50
01.06.2018;02.06.2018;153.735,25;123.671,50;9.817,00
02.06.2018;03.06.2018;134.139,75;106.975,75;7.772,50
03.06.2018;04.06.2018;123.071,25;93.234,00;12.419,50
04.06.2018;05.06.2018;177.917,75;144.408,75;6.552,25
05.06.2018;06.06.2018;185.409,75;152.197,25;8.846,25
06.06.2018;07.06.2018;186.663,25;155.360,00;10.242,75
07.06.2018;08.06.2018;184.726,25;164.106,00;5.295,25
08.06.2018;09.06.2018;183.360,25;157.926,75;7.430,00
09.06.2018;10.06.2018;145.298,50;119.492,00;4.678,00
10.06.2018;11.06.2018;127.449,75;100.990,75;10.755,00
11.06.2018;12.06.2018;183.274,00;163.687,50;6.798,00
12.06.2018;13.06.2018;189.276,50;175.101,50;9.339,50
13.06.2018;14.06.2018;183.463,75;165.548,50;4.790,75
14.06.2018;15.06.2018;181.929,00;156.458,75;10.847,75
15.06.2018;16.06.2018;177.141,00;150.628,25;7.360,75
16.06.2018;17.06.2018;140.204,50;111.291,00;7.783,75
17.06.2018;18.06.2018;124.861,00;101.222,00;17.309,75
18.06.2018;19.06.2018;176.279,75;148.797,25;8.162,50
19.06.2018;20.06.2018;182.117,75;153.748,50;7.248,25
20.06.2018;21.06.2018;186.243,25;153.937,00;9.207,00
21.06.2018;22.06.2018;187.066,75;149.707,50;15.583,50
22.06.2018;23.06.2018;177.827,25;144.102,00;12.178,00
23.06.2018;24.06.2018;140.337,00;109.151,75;13.266,75
24.06.2018;25.06.2018;121.190,25;97.147,50;12.660,25
25.06.2018;26.06.2018;175.219,50;151.496,00;6.714,00
26.06.2018;27.06.2018;182.000,75;160.573,25;6.841,25
27.06.2018;28.06.2018;181.183,25;145.935,50;9.637,00
28.06.2018;29.06.2018;181.389,00;155.998,00;7.881,00
29.06.2018;30.06.2018;180.237,50;154.208,75;11.256,25
30.06.2018;01.07.2018;144.164,25;107.777,75;14.462,00
01.07.2018;02.07.2018;125.144,50;81.997,50;17.570,25
02.07.2018;03.07.2018;178.718,50;140.406,75;8.029,00
03.07.2018;04.07.2018;186.065,00;158.642,25;7.484,50
04.07.2018;05.07.2018;184.691,00;162.115,00;4.525,00
05.07.2018;06.07.2018;183.890,25;166.013,50;8.845,25
06.07.2018;07.07.2018;183.343,75;160.930,50;8.640,00
07.07.2018;08.07.2018;141.710,25;113.575,75;13.760,00
08.07.2018;09.07.2018;122.191,00;90.482,75;13.265,50
09.07.2018;10.07.2018;177.290,75;145.345,25;6.791,25
10.07.2018;11.07.2018;181.237,75;159.251,00;6.194,50
11.07.2018;12.07.2018;179.916,25;156.825,50;8.283,50
12.07.2018;13.07.2018;179.012,75;152.997,75;6.621,00
13.07.2018;14.07.2018;177.633,00;148.837,75;5.527,00
14.07.2018;15.07.2018;141.178,75;113.866,75;5.001,25
15.07.2018;16.07.2018;124.300,25;101.302,50;9.296,25
16.07.2018;17.07.2018;176.628,25;150.235,50;4.327,00
17.07.2018;18.07.2018;183.460,00;154.709,00;5.231,25
18.07.2018;19.07.2018;183.751,25;152.162,25;6.109,75
19.07.2018;20.07.2018;181.775,00;149.406,25;4.677,00
20.07.2018;21.07.2018;179.259,25;152.518,50;4.894,25
21.07.2018;22.07.2018;141.536,75;127.581,50;3.824,00
22.07.2018;23.07.2018;124.319,00;108.813,50;9.851,00
23.07.2018;24.07.2018;177.079,25;153.192,75;4.182,25
24.07.2018;25.07.2018;184.002,75;153.474,00;4.383,75
25.07.2018;26.07.2018;186.021,75;158.362,75;5.328,25
26.07.2018;27.07.2018;185.209,50;152.582,50;5.830,50
27.07.2018;28.07.2018;181.016,25;151.359,25;7.061,00
28.07.2018;29.07.2018;142.039,75;116.986,50;5.974,00
29.07.2018;30.07.2018;123.283,75;95.084,00;15.812,75
30.07.2018;31.07.2018;177.305,75;148.536,00;3.964,75
31.07.2018;01.08.2018;185.789,00;157.347,25;9.515,25
01.08.2018;02.08.2018;184.320,75;153.865,00;4.884,50
02.08.2018;03.08.2018;180.802,50;150.380,50;9.028,25
03.08.2018;04.08.2018;179.264,50;148.370,25;10.117,75
04.08.2018;05.08.2018;144.250,00;118.366,25;5.491,25
05.08.2018;06.08.2018;127.917,00;96.414,25;16.513,75
06.08.2018;07.08.2018;172.296,00;140.249,00;7.050,00
07.08.2018;08.08.2018;179.213,00;157.150,25;6.823,50
08.08.2018;09.08.2018;177.321,50;150.320,75;11.020,50
09.08.2018;10.08.2018;172.769,25;140.639,50;11.210,00
10.08.2018;11.08.2018;162.417,00;134.695,25;13.783,75
11.08.2018;12.08.2018;132.600,00;102.026,50;16.996,50
12.08.2018;13.08.2018;116.582,50;85.766,00;13.005,50
13.08.2018;14.08.2018;164.912,00;145.006,50;6.820,25
14.08.2018;15.08.2018;167.375,00;141.076,00;11.424,75
15.08.2018;16.08.2018;166.189,25;144.086,00;7.823,00
16.08.2018;17.08.2018;166.023,00;136.094,00;8.899,50
17.08.2018;18.08.2018;166.553,00;140.647,75;7.716,75
18.08.2018;19.08.2018;135.111,50;110.422,00;10.135,00
19.08.2018;20.08.2018;119.595,25;92.912,75;13.675,25
20.08.2018;21.08.2018;167.254,00;138.659,25;5.438,50
21.08.2018;22.08.2018;174.141,25;147.423,25;8.725,75
22.08.2018;23.08.2018;176.435,00;149.386,75;9.702,25
23.08.2018;24.08.2018;176.453,50;156.821,75;8.077,00
24.08.2018;25.08.2018;170.258,50;148.825,50;12.716,25
25.08.2018;26.08.2018;134.084,50;117.101,50;11.024,25
26.08.2018;27.08.2018;115.637,50;88.899,00;14.787,25
27.08.2018;28.08.2018;169.165,75;144.973,50;15.228,75
28.08.2018;29.08.2018;173.437,75;147.002,25;6.547,75
29.08.2018;30.08.2018;176.227,75;147.538,25;11.244,00
30.08.2018;31.08.2018;175.198,50;153.354,25;6.308,75
31.08.2018;01.09.2018;172.713,75;164.821,25;6.536,50
01.09.2018;02.09.2018;134.657,00;115.822,25;7.896,00
02.09.2018;03.09.2018;120.146,00;111.455,25;9.310,25
03.09.2018;04.09.2018;171.177,25;159.928,75;7.602,75
04.09.2018;05.09.2018;176.574,50;159.077,00;11.948,75
05.09.2018;06.09.2018;175.763,75;151.868,75;9.337,75
06.09.2018;07.09.2018;176.367,50;156.692,75;10.113,00
07.09.2018;08.09.2018;173.143,75;151.854,50;10.196,00
08.09.2018;09.09.2018;135.399,50;110.289,75;14.518,25
09.09.2018;10.09.2018;120.189,50;96.121,00;13.144,25
10.09.2018;11.09.2018;173.683,25;149.646,75;8.752,75
11.09.2018;12.09.2018;181.340,25;153.893,75;15.554,50
12.09.2018;13.09.2018;181.015,75;154.773,00;7.288,25
13.09.2018;14.09.2018;178.843,50;162.390,25;7.096,75
14.09.2018;15.09.2018;173.632,50;160.677,50;12.087,25
15.09.2018;16.09.2018;133.516,75;110.034,25;11.284,25
16.09.2018;17.09.2018;117.085,50;91.071,75;17.080,00
17.09.2018;18.09.2018;172.590,50;148.051,75;11.112,50
18.09.2018;19.09.2018;182.394,75;158.883,00;15.821,50
19.09.2018;20.09.2018;182.452,50;159.017,00;18.373,00
20.09.2018;21.09.2018;181.686,75;158.426,25;18.127,75
21.09.2018;22.09.2018;180.762,00;151.304,25;14.532,50
22.09.2018;23.09.2018;138.798,50;113.679,00;19.466,25
23.09.2018;24.09.2018;124.435,25;92.106,00;12.948,25
24.09.2018;25.09.2018;173.761,00;146.211,50;19.809,75
25.09.2018;26.09.2018;178.329,00;147.384,50;10.707,00
26.09.2018;27.09.2018;180.663,00;151.967,75;16.388,25
27.09.2018;28.09.2018;178.206,50;155.075,00;15.095,50
28.09.2018;29.09.2018;176.968,75;149.465,25;17.292,25
29.09.2018;30.09.2018;139.635,50;103.972,25;16.458,25
30.09.2018;01.10.2018;126.012,25;100.474,50;20.129,00
01.10.2018;02.10.2018;179.221,00;164.594,25;14.533,50
02.10.2018;03.10.2018;182.707,75;160.033,50;13.550,75
03.10.2018;04.10.2018;141.318,25;121.420,25;23.116,75
04.10.2018;05.10.2018;173.577,75;151.446,75;9.305,50
05.10.2018;06.10.2018;176.175,00;152.185,50;12.161,25
06.10.2018;07.10.2018;141.293,75;125.380,00;7.008,25
07.10.2018;08.10.2018;126.827,75;106.375,25;17.246,50
08.10.2018;09.10.2018;179.355,75;161.619,00;15.020,25
09.10.2018;10.10.2018;184.135,75;168.043,50;14.200,25
10.10.2018;11.10.2018;185.170,00;162.449,25;16.447,25
11.10.2018;12.10.2018;183.798,00;166.319,25;17.564,00
12.10.2018;13.10.2018;178.606,50;157.513,50;14.739,00
13.10.2018;14.10.2018;141.878,25;118.959,00;17.205,25
14.10.2018;15.10.2018;126.732,25;105.424,00;24.583,00
15.10.2018;16.10.2018;178.397,50;158.349,25;11.284,75
16.10.2018;17.10.2018;183.050,00;165.253,00;10.967,00
17.10.2018;18.10.2018;183.208,50;165.434,25;11.556,25
18.10.2018;19.10.2018;183.041,50;162.964,75;11.656,75
19.10.2018;20.10.2018;178.972,50;161.263,00;10.235,00
20.10.2018;21.10.2018;143.787,25;130.485,00;13.907,75
21.10.2018;22.10.2018;128.374,25;108.215,50;14.128,00
22.10.2018;23.10.2018;182.486,00;162.113,50;12.650,00
23.10.2018;24.10.2018;191.984,75;170.996,75;14.257,25
24.10.2018;25.10.2018;194.169,75;170.206,25;14.390,50
25.10.2018;26.10.2018;190.745,50;174.305,50;13.932,25
26.10.2018;27.10.2018;186.776,25;169.494,75;15.836,00
27.10.2018;28.10.2018;153.677,00;145.269,75;13.065,50
28.10.2018;29.10.2018;147.791,50;130.199,75;14.753,75
29.10.2018;30.10.2018;193.391,25;180.856,75;15.139,50
30.10.2018;31.10.2018;198.236,25;174.265,75;14.796,25
31.10.2018;01.11.2018;190.729,00;169.096,25;14.420,50
01.11.2018;02.11.2018;142.056,75;126.609,25;19.191,75
02.11.2018;03.11.2018;162.510,75;151.327,75;15.047,25
03.11.2018;04.11.2018;143.731,75;132.655,00;18.440,75
04.11.2018;05.11.2018;133.543,00;125.181,00;12.825,25
05.11.2018;06.11.2018;188.208,00;177.130,00;12.605,00
06.11.2018;07.11.2018;196.321,50;180.274,75;12.716,75
07.11.2018;08.11.2018;193.667,25;180.006,00;11.431,25
08.11.2018;09.11.2018;196.022,00;188.758,00;12.760,50
09.11.2018;10.11.2018;192.380,50;182.688,00;8.789,50
10.11.2018;11.11.2018;155.453,75;146.820,00;16.411,25
11.11.2018;12.11.2018;138.698,75;121.108,75;22.350,75
12.11.2018;13.11.2018;192.198,50;176.601,75;5.974,25
13.11.2018;14.11.2018;199.606,50;188.162,00;11.899,00
14.11.2018;15.11.2018;200.780,50;190.507,50;10.787,50
15.11.2018;16.11.2018;202.835,75;198.270,25;12.442,00
16.11.2018;17.11.2018;198.236,75;176.605,75;14.995,00
17.11.2018;18.11.2018;164.226,75;130.390,25;14.506,00
18.11.2018;19.11.2018;148.791,00;120.625,25;10.171,75
19.11.2018;20.11.2018;206.219,50;183.877,25;9.591,50
20.11.2018;21.11.2018;210.799,50;192.851,50;15.654,25
21.11.2018;22.11.2018;212.406,00;203.375,00;11.071,50
22.11.2018;23.11.2018;205.327,00;197.092,25;11.298,00
23.11.2018;24.11.2018;204.337,75;194.508,25;12.513,50
24.11.2018;25.11.2018;163.938,00;152.747,50;7.273,50
25.11.2018;26.11.2018;148.634,00;137.466,25;13.883,25
26.11.2018;27.11.2018;205.984,00;200.447,25;11.748,75
27.11.2018;28.11.2018;213.283,75;211.567,00;13.752,50
28.11.2018;29.11.2018;212.530,50;203.503,75;9.480,00
29.11.2018;30.11.2018;209.318,25;197.766,25;11.974,75
30.11.2018;01.12.2018;206.860,00;201.069,50;10.678,50
01.12.2018;02.12.2018;164.350,00;151.712,50;14.840,00
02.12.2018;03.12.2018;149.359,75;123.967,50;16.522,50
03.12.2018;04.12.2018;200.722,50;175.826,75;20.322,75
04.12.2018;05.12.2018;206.866,25;191.923,75;15.056,75
05.12.2018;06.12.2018;206.318,25;197.908,75;14.602,50
06.12.2018;07.12.2018;202.057,25;188.389,25;13.332,50
07.12.2018;08.12.2018;198.582,00;172.156,75;16.641,00
08.12.2018;09.12.2018;167.410,25;133.503,75;16.737,00
09.12.2018;10.12.2018;150.557,00;118.787,50;20.157,50
10.12.2018;11.12.2018;205.434,50;180.869,75;10.353,25
11.12.2018;12.12.2018;212.553,50;198.077,50;13.117,00
12.12.2018;13.12.2018;210.504,50;203.037,50;12.122,75
13.12.2018;14.12.2018;211.965,50;196.562,75;14.824,75
14.12.2018;15.12.2018;208.379,25;201.544,25;16.195,25
15.12.2018;16.12.2018;174.570,25;167.593,50;14.967,00
16.12.2018;17.12.2018;159.647,00;152.279,25;13.927,75
17.12.2018;18.12.2018;201.632,75;193.432,00;10.652,50
18.12.2018;19.12.2018;202.626,75;189.079,50;12.487,00
19.12.2018;20.12.2018;201.960,25;192.978,00;16.228,50
20.12.2018;21.12.2018;188.906,50;168.879,50;9.098,25
21.12.2018;22.12.2018;173.900,50;142.519,25;16.279,75
22.12.2018;23.12.2018;145.173,75;114.030,00;10.294,00
23.12.2018;24.12.2018;134.829,00;111.883,50;17.134,00
24.12.2018;25.12.2018;136.572,50;121.268,00;13.796,25
25.12.2018;26.12.2018;133.693,50;127.442,00;20.051,50
26.12.2018;27.12.2018;137.279,25;132.536,75;7.682,00
27.12.2018;28.12.2018;154.071,00;148.765,25;12.242,25
28.12.2018;29.12.2018;153.581,00;144.847,25;12.942,75
29.12.2018;30.12.2018;147.650,50;140.929,75;9.854,50
30.12.2018;31.12.2018;135.808,75;118.483,75;22.792,00
31.12.2018;01.01.2019;138.442,50;132.833,25;9.256,25
01.01.2019;02.01.2019;131.453,75;113.349,50;16.859,50
02.01.2019;03.01.2019;170.970,50;150.133,00;18.167,50
03.01.2019;04.01.2019;182.444,25;174.867,75;8.344,25
04.01.2019;05.01.2019;182.536,25;173.505,00;10.103,50
05.01.2019;06.01.2019;161.766,50;145.565,50;20.673,25
06.01.2019;07.01.2019;149.567,75;137.297,75;8.870,25
07.01.2019;08.01.2019;199.144,50;190.608,75;11.500,00
08.01.2019;09.01.2019;208.470,75;180.354,00;18.147,00
09.01.2019;10.01.2019;211.898,75;192.816,25;10.690,50
10.01.2019;11.01.2019;211.797,00;205.200,25;10.632,25
11.01.2019;12.01.2019;211.035,00;203.697,00;11.456,00
12.01.2019;13.01.2019;172.691,50;158.234,25;9.938,75
13.01.2019;14.01.2019;153.440,75;127.343,25;16.077,00
14.01.2019;15.01.2019;204.624,75;181.491,25;12.590,75
15.01.2019;16.01.2019;210.903,00;189.657,25;13.647,50
16.01.2019;17.01.2019;207.397,00;187.403,75;14.952,00
17.01.2019;18.01.2019;210.648,50;182.008,25;15.806,75
18.01.2019;19.01.2019;208.319,25;196.394,00;7.056,25
19.01.2019;20.01.2019;174.861,25;161.906,75;13.493,75
20.01.2019;21.01.2019;160.109,00;153.616,50;7.374,75
21.01.2019;22.01.2019;211.646,75;204.504,50;7.544,25
22.01.2019;23.01.2019;218.846,75;214.319,50;9.385,00
23.01.2019;24.01.2019;218.181,00;213.056,00;10.532,00
24.01.2019;25.01.2019;219.464,25;217.678,75;14.301,00
25.01.2019;26.01.2019;214.925,50;207.156,50;12.432,25
26.01.2019;27.01.2019;175.570,25;154.108,25;11.991,50
27.01.2019;28.01.2019;154.535,50;127.561,25;24.489,25
28.01.2019;29.01.2019;210.475,50;183.085,75;7.344,50
29.01.2019;30.01.2019;213.759,75;198.944,00;9.262,75
30.01.2019;31.01.2019;215.229,50;191.670,75;10.577,25
31.01.2019;01.02.2019;213.836,25;198.816,25;10.219,50
01.02.2019;02.02.2019;208.423,00;198.724,00;11.821,50
02.02.2019;03.02.2019;167.799,50;160.296,50;7.523,00
03.02.2019;04.02.2019;157.246,25;147.809,75;14.021,00
04.02.2019;05.02.2019;205.823,00;193.036,00;11.430,50
05.02.2019;06.02.2019;211.412,75;199.553,00;10.864,75
06.02.2019;07.02.2019;212.407,25;199.092,25;11.086,50
07.02.2019;08.02.2019;213.488,00;199.097,75;9.076,75
08.02.2019;09.02.2019;203.716,25;176.587,50;15.196,00
09.02.2019;10.02.2019;168.555,75;132.830,50;20.738,25
10.02.2019;11.02.2019;151.281,25;119.549,75;18.903,00
11.02.2019;12.02.2019;206.318,25;178.336,25;6.640,75
12.02.2019;13.02.2019;211.442,75;197.396,00;15.570,50
13.02.2019;14.02.2019;208.241,75;189.724,25;12.491,00
14.02.2019;15.02.2019;204.773,00;188.036,00;12.084,75
15.02.2019;16.02.2019;200.202,25;172.850,25;11.460,50
16.02.2019;17.02.2019;162.653,50;141.839,50;11.284,50
17.02.2019;18.02.2019;145.057,50;123.620,50;12.004,00
18.02.2019;19.02.2019;195.917,25;174.750,50;10.690,75
19.02.2019;20.02.2019;204.003,75;184.097,00;13.117,75
20.02.2019;21.02.2019;202.049,00;187.165,50;13.575,00
21.02.2019;22.02.2019;199.112,00;181.783,75;12.522,75
22.02.2019;23.02.2019;195.003,50;182.019,75;7.143,25
23.02.2019;24.02.2019;160.048,50;127.063,25;9.269,75
24.02.2019;25.02.2019;144.410,00;114.078,25;16.895,25
25.02.2019;26.02.2019;193.780,75;165.802,75;13.366,00
26.02.2019;27.02.2019;194.840,75;172.634,50;7.945,50
27.02.2019;28.02.2019;194.643,00;173.316,75;10.865,00
28.02.2019;01.03.2019;190.881,25;147.209,00;20.173,25
01.03.2019;02.03.2019;190.989,75;171.637,00;5.063,00
02.03.2019;03.03.2019;154.200,75;137.327,50;10.272,75
03.03.2019;04.03.2019;137.536,75;103.887,50;17.725,75
04.03.2019;05.03.2019;185.850,00;150.195,00;11.823,75
05.03.2019;06.03.2019;193.673,50;159.988,25;14.844,75
06.03.2019;07.03.2019;192.771,50;166.492,00;10.249,50
07.03.2019;08.03.2019;192.857,00;157.080,00;15.557,75
08.03.2019;09.03.2019;191.537,50;154.850,00;9.280,00
09.03.2019;10.03.2019;158.400,50;122.100,50;14.186,50
10.03.2019;11.03.2019;140.522,25;106.856,25;7.290,25
11.03.2019;12.03.2019;197.326,75;161.068,00;9.093,50
12.03.2019;13.03.2019;198.945,50;162.560,75;10.921,25
13.03.2019;14.03.2019;200.395,75;158.594,00;9.811,00
14.03.2019;15.03.2019;203.469,50;171.374,25;10.316,50
15.03.2019;16.03.2019;198.728,75;166.495,00;11.349,25
16.03.2019;17.03.2019;156.158,75;115.626,50;14.403,75
17.03.2019;18.03.2019;142.990,50;104.735,75;19.259,25
18.03.2019;19.03.2019;196.337,00;171.243,50;13.146,50
19.03.2019;20.03.2019;199.296,25;178.949,25;10.802,75
20.03.2019;21.03.2019;196.744,00;168.988,75;10.280,25
21.03.2019;22.03.2019;192.932,00;157.935,50;8.836,00
22.03.2019;23.03.2019;187.530,50;156.593,25;8.948,00
23.03.2019;24.03.2019;149.205,75;120.782,75;11.020,75
24.03.2019;25.03.2019;132.359,75;105.852,25;14.927,00
25.03.2019;26.03.2019;189.098,75;159.348,75;16.787,00
26.03.2019;27.03.2019;195.199,75;177.892,50;10.646,25
27.03.2019;28.03.2019;193.405,75;176.416,50;10.824,75
28.03.2019;29.03.2019;188.095,75;159.252,00;8.794,00
29.03.2019;30.03.2019;181.532,25;147.164,75;11.633,75
30.03.2019;31.03.2019;146.257,25;118.046,25;11.985,50
31.03.2019;01.04.2019;126.828,00;96.413,50;23.206,50
01.04.2019;02.04.2019;180.510,75;142.667,50;12.530,00
02.04.2019;03.04.2019;186.685,50;156.244,00;11.526,50
03.04.2019;04.04.2019;190.802,25;169.781,75;9.739,00
04.04.2019;05.04.2019;196.380,00;188.037,25;8.747,00
05.04.2019;06.04.2019;189.307,00;179.583,00;10.103,75
06.04.2019;07.04.2019;150.588,00;127.017,00;12.057,25
07.04.2019;08.04.2019;134.330,25;113.303,25;11.795,00
08.04.2019;09.04.2019;184.647,75;169.910,25;7.086,25
09.04.2019;10.04.2019;192.886,50;182.656,00;11.032,50
10.04.2019;11.04.2019;194.289,00;177.026,75;15.104,25
11.04.2019;12.04.2019;188.785,00;155.178,75;8.666,25
12.04.2019;13.04.2019;186.951,00;162.579,50;9.637,00
13.04.2019;14.04.2019;155.422,75;139.856,00;10.529,00
14.04.2019;15.04.2019;141.228,75;120.186,00;9.085,00
15.04.2019;16.04.2019;184.845,50;147.217,00;14.347,75
16.04.2019;17.04.2019;188.900,50;158.895,75;9.868,25
17.04.2019;18.04.2019;186.898,00;160.590,00;15.982,00
18.04.2019;19.04.2019;178.312,25;131.457,50;17.234,00
19.04.2019;20.04.2019;128.768,75;89.635,75;16.515,25
20.04.2019;21.04.2019;127.500,50;87.529,25;15.679,50
21.04.2019;22.04.2019;109.976,25;70.220,25;14.460,00
22.04.2019;23.04.2019;117.158,25;74.119,25;21.350,75
23.04.2019;24.04.2019;168.817,50;136.340,75;14.271,00
24.04.2019;25.04.2019;175.204,25;139.672,25;15.909,00
25.04.2019;26.04.2019;173.797,25;135.181,00;9.024,25
26.04.2019;27.04.2019;175.236,50;158.326,75;9.548,75
27.04.2019;28.04.2019;139.456,50;111.188,00;12.002,25
28.04.2019;29.04.2019;127.873,00;101.870,00;17.238,25
29.04.2019;30.04.2019;175.663,25;154.313,25;8.558,25
30.04.2019;01.05.2019;178.559,50;158.778,50;11.606,50
01.05.2019;02.05.2019;128.236,50;96.817,50;19.060,75
02.05.2019;03.05.2019;170.174,50;140.811,00;5.774,75
03.05.2019;04.05.2019;177.929,75;158.704,00;10.647,75
04.05.2019;05.05.2019;148.553,00;131.732,75;11.376,50
05.05.2019;06.05.2019;134.180,75;112.135,50;14.024,00
06.05.2019;07.05.2019;182.829,50;161.968,25;7.154,50
07.05.2019;08.05.2019;184.982,75;157.689,00;10.180,50
08.05.2019;09.05.2019;188.618,75;168.092,25;9.142,75
09.05.2019;10.05.2019;185.081,00;151.921,50;9.783,50
10.05.2019;11.05.2019;179.086,50;151.363,25;5.699,75
11.05.2019;12.05.2019;146.920,75;112.615,75;12.172,00
12.05.2019;13.05.2019;131.215,75;97.425,00;19.521,50
13.05.2019;14.05.2019;180.421,75;136.912,00;17.199,00
14.05.2019;15.05.2019;183.583,50;142.230,00;10.902,25
15.05.2019;16.05.2019;184.684,00;148.806,25;6.068,50
16.05.2019;17.05.2019;181.867,00;159.485,00;5.246,75
17.05.2019;18.05.2019;176.751,00;143.660,50;6.385,25
18.05.2019;19.05.2019;141.325,25;115.328,25;10.080,75
